UNIQUE KEY,DATE,TIME,BOROUGH,ZIP CODE,LATITUDE,LONGITUDE,LOCATION,ON STREET NAME,CROSS STREET NAME,OFF STREET NAME,PERSONS INJURED,PERSONS KILLED,PEDESTRIANS INJURED,PEDESTRIANS KILLED,CYCLISTS INJURED,CYCLISTS KILLED,MOTORISTS INJURED,MOTORISTS KILLED,VEHICLE 1 TYPE,VEHICLE 2 TYPE,VEHICLE 3 TYPE,VEHICLE 4 TYPE,VEHICLE 5 TYPE,VEHICLE 1 FACTOR,VEHICLE 2 FACTOR,VEHICLE 3 FACTOR,VEHICLE 4 FACTOR,VEHICLE 5 FACTOR
3332198,11/10/2015,16:00,MANHATTAN,10013,40.7200441,-73.999062,"(40.7200441, -73.999062)",LAFAYETTE STREET,GRAND STREET,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,TAXI,,,,UNSPECIFIED,UNSPECIFIED,,,
3194662,3/30/2015,9:15,BROOKLYN,11233,40.6812357,-73.9287277,"(40.6812357, -73.9287277)",BAINBRIDGE STREET,REID AVENUE,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,PASSENGER VEHICLE,,,,DRIVER INEXPERIENCE,UNSPECIFIED,,,
3411924,4/5/2016,8:15,BRONX,10472,40.828303,-73.8829509,"(40.828303, -73.8829509)",BRONX RIVER AVENUE,WESTCHESTER AVENUE,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,PASSENGER VEHICLE,,,,TURNING IMPROPERLY,TURNING IMPROPERLY,,,
3339975,11/22/2015,16:04,BRONX,10467,40.8639475,-73.8645077,"(40.8639475, -73.8645077)",BOSTON ROAD,WALLACE AVENUE,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,PASSENGER VEHICLE,,,,UNSPECIFIED,UNSPECIFIED,,,
3493076,8/1/2016,9:08,QUEENS,11378,,,,46 STREET,54 AVENUE,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,,,,,UNSPECIFIED,UNSPECIFIED,,,
3552578,10/23/2016,17:10,BROOKLYN,11203,,,,,,591       LEFFERTS AVENUE,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,,,,,UNSPECIFIED,UNSPECIFIED,,,
3333785,11/13/2015,9:15,,,,,,PIERREPONT STREET,MONROE STREET,,0,0,0,0,0,0,0,0,SMALL COM VEH(4 TIRES),,,,,UNSPECIFIED,,,,
3224261,5/20/2015,9:25,BRONX,10472,40.8295019,-73.8746089,"(40.8295019, -73.8746089)",WESTCHESTER AVENUE,MORRISON AVENUE,,0,0,0,0,0,0,0,0,SMALL COM VEH(4 TIRES),PASSENGER VEHICLE,,,,UNSPECIFIED,UNSPECIFIED,,,
3433942,4/26/2016,10:30,BROOKLYN,11233,40.678277,-73.9246605,"(40.678277, -73.9246605)",BUFFALO AVENUE,HERKIMER STREET,,2,0,0,0,0,0,2,0,PASSENGER VEHICLE,PASSENGER VEHICLE,,,,UNSPECIFIED,UNSPECIFIED,,,
3473023,7/1/2016,9:44,MANHATTAN,10016,40.7450578,-73.9786065,"(40.7450578, -73.9786065)",EAST 33 STREET,3 AVENUE,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,PASSENGER VEHICLE,,,,UNSPECIFIED,UNSPECIFIED,,,
3264540,7/24/2015,12:51,,,,,,132 STREET,JAMAICA AVENUE,,0,0,0,0,0,0,0,0,SPORT UTILITY/STATION WAGON,UNKNOWN,,,,DRIVER INATTENTION/DISTRACTION,UNSPECIFIED,,,
3621129,2/9/2017,16:30,,,40.716454,-74.01306,"(40.716454, -74.01306)",WEST STREET,,,0,0,0,0,0,0,0,0,SPORT UTILITY/STATION WAGON,,,,,PAVEMENT SLIPPERY,,,,
3611783,1/31/2017,12:00,,,,,,MAIN STREET,GRAND CENTRAL PARKWAY,,0,0,0,0,0,0,0,0,SPORT UTILITY/STATION WAGON,SPORT UTILITY/STATION WAGON,,,,DRIVER INATTENTION/DISTRACTION,DRIVER INATTENTION/DISTRACTION,,,
3486823,7/23/2016,13:50,BRONX,10457,40.8501019,-73.8860789,"(40.8501019, -73.8860789)",,,735 EAST 182 STREET,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,PASSENGER VEHICLE,,,,UNSPECIFIED,UNSPECIFIED,,,
3511936,8/30/2016,13:08,BROOKLYN,11230,,,,,,1726      MC DONALD AVENUE,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,SMALL COM VEH(4 TIRES),,,,UNSPECIFIED,UNSPECIFIED,,,
3303295,9/24/2015,20:10,BROOKLYN,11226,40.6407675,-73.9514066,"(40.6407675, -73.9514066)",ROGERS AVENUE,AVENUE D,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,PASSENGER VEHICLE,,,,OUTSIDE CAR DISTRACTION,UNSPECIFIED,,,
3335126,11/14/2015,4:01,QUEENS,11106,40.7550849,-73.9265552,"(40.7550849, -73.9265552)",36 AVENUE,35 STREET,,1,0,1,0,0,0,0,0,PASSENGER VEHICLE,SPORT UTILITY/STATION WAGON,PASSENGER VEHICLE,,,ALCOHOL INVOLVEMENT,UNSPECIFIED,UNSPECIFIED,,
3606555,1/29/2017,20:50,,,40.77344,-73.92097,"(40.77344, -73.92097)",HOYT AVENUE NORTH,CRESCENT STREET,,0,0,0,0,0,0,0,0,SPORT UTILITY/STATION WAGON,,,,,UNSPECIFIED,,,,
3233235,6/2/2015,9:00,QUEENS,11413,40.6653413,-73.7439268,"(40.6653413, -73.7439268)",232 STREET,SOUTH CONDUIT AVENUE,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,PASSENGER VEHICLE,,,,UNSPECIFIED,UNSPECIFIED,,,
3521945,9/18/2016,11:09,,,,,,,,39 AVENUE,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,PASSENGER VEHICLE,,,,BACKING UNSAFELY,UNSPECIFIED,,,
3290185,8/31/2015,20:10,,,,,,,,R/O 80 DWIGHT ST ( PARKING LOT).,0,0,0,0,0,0,0,0,SPORT UTILITY/STATION WAGON,,,,,UNSPECIFIED,,,,
3449947,5/23/2016,17:19,,,,,,AVENUE P,,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,PASSENGER VEHICLE,,,,UNSPECIFIED,UNSPECIFIED,UNSPECIFIED,,
3505777,8/23/2016,6:08,,,,,,SOUTH GANNON AVENUE,BRADLEY AVENUE,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,,UNSPECIFIED,UNSPECIFIED,UNSPECIFIED,,
3488670,7/26/2016,20:30,,,,,,AVENUE OF THE AMERICAS,,,0,0,0,0,0,0,0,0,OTHER,PASSENGER VEHICLE,,,,UNSPECIFIED,UNSPECIFIED,,,
3434598,5/4/2016,17:00,BRONX,10452,40.8418183,-73.9224369,"(40.8418183, -73.9224369)",NELSON AVENUE,GRANT HIGHWAY,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,PASSENGER VEHICLE,,,,UNSPECIFIED,UNSPECIFIED,,,
3474422,7/2/2016,18:42,,,,,,CORTELYOU ROAD,CONEY ISLAND AVENUE,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,,,,,UNSPECIFIED,UNSPECIFIED,,,
3357573,12/21/2015,9:00,BROOKLYN,11217,40.6869975,-73.9765482,"(40.6869975, -73.9765482)",LAFAYETTE AVENUE,FORT GREENE PLACE,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,SPORT UTILITY/STATION WAGON,,,,FATIGUED/DROWSY,UNSPECIFIED,,,
3161944,2/1/2015,14:41,BRONX,10469,40.8730487,-73.8574889,"(40.8730487, -73.8574889)",HONE AVENUE,DUNCAN STREET,,1,0,0,0,0,0,1,0,OTHER,OTHER,,,,UNSPECIFIED,UNSPECIFIED,,,
3542557,10/18/2016,14:10,,,40.6451148,-73.8748771,"(40.6451148, -73.8748771)",,,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,SPORT UTILITY/STATION WAGON,SPORT UTILITY/STATION WAGON,,,FOLLOWING TOO CLOSELY,UNSPECIFIED,UNSPECIFIED,,
3284010,8/25/2015,9:00,BROOKLYN,11226,40.6524883,-73.952663,"(40.6524883, -73.952663)",ROGERS AVENUE,LINDEN BOULEVARD,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,PASSENGER VEHICLE,,,,UNSPECIFIED,UNSPECIFIED,,,
3579627,12/13/2016,15:10,,,40.7417355,-73.728289,"(40.7417355, -73.728289)",,,,0,0,0,0,0,0,0,0,SPORT UTILITY/STATION WAGON,SPORT UTILITY/STATION WAGON,,,,FOLLOWING TOO CLOSELY,UNSPECIFIED,,,
3493858,7/31/2016,14:07,MANHATTAN,10019,,,,CENTRAL PARK SOUTH,COLUMBUS CIRCLE,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,PASSENGER VEHICLE,,,,UNSPECIFIED,UNSPECIFIED,,,
3449740,5/26/2016,17:11,BROOKLYN,11235,40.577807,-73.9444542,"(40.577807, -73.9444542)",HASTINGS STREET,ORIENTAL BOULEVARD,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,PASSENGER VEHICLE,,,,UNSPECIFIED,UNSPECIFIED,,,
3564389,11/20/2016,20:11,,,,,,2 AVENUE,,,0,0,0,0,0,0,0,0,TAXI,,,,,DRIVER INEXPERIENCE,UNSPECIFIED,,,
3420553,4/5/2016,11:00,,,,,,BROADWAY,HALSEY STREET,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,PASSENGER VEHICLE,,,,DRIVER INATTENTION/DISTRACTION,DRIVER INATTENTION/DISTRACTION,,,
3391428,2/19/2016,0:01,QUEENS,11416,40.6828083,-73.8511279,"(40.6828083, -73.8511279)",101 AVENUE,89 STREET,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,UNKNOWN,,,,UNSPECIFIED,UNSPECIFIED,,,
3321010,10/23/2015,2:00,BROOKLYN,11203,40.6397952,-73.9291071,"(40.6397952, -73.9291071)",UTICA AVENUE,FOSTER AVENUE,,1,0,0,0,0,0,1,0,SPORT UTILITY/STATION WAGON,PASSENGER VEHICLE,,,,FATIGUED/DROWSY,TRAFFIC CONTROL DISREGARDED,,,
3410149,4/2/2016,14:24,MANHATTAN,10027,40.8094411,-73.9454314,"(40.8094411, -73.9454314)",,,122 WEST 127 STREET,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,PASSENGER VEHICLE,,,,DRIVER INEXPERIENCE,DRIVER INEXPERIENCE,,,
3317540,10/18/2015,3:15,BROOKLYN,11226,40.6431849,-73.9497292,"(40.6431849, -73.9497292)",CLARENDON ROAD,EAST 29 STREET,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,PASSENGER VEHICLE,,,,PHYSICAL DISABILITY,UNSPECIFIED,,,
3193323,3/27/2015,7:50,QUEENS,11434,40.6789705,-73.7598389,"(40.6789705, -73.7598389)",MERRICK BOULEVARD,BELKNAP STREET,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,PASSENGER VEHICLE,,,,PAVEMENT SLIPPERY,UNSPECIFIED,,,
3251900,7/2/2015,15:00,STATEN ISLAND,10312,40.5586045,-74.175439,"(40.5586045, -74.175439)",CROSSFIELD AVENUE,DORVAL AVENUE,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,UNKNOWN,,,,UNSPECIFIED,UNSPECIFIED,,,
3234201,6/4/2015,16:40,BRONX,10459,40.8209858,-73.8916133,"(40.8209858, -73.8916133)",HUNTS POINT AVENUE,SOUTHERN BOULEVARD,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,PASSENGER VEHICLE,,,,DRIVER INATTENTION/DISTRACTION,DRIVER INATTENTION/DISTRACTION,,,
3313815,10/12/2015,12:00,QUEENS,11354,40.764071,-73.8091361,"(40.764071, -73.8091361)",NORTHERN BOULEVARD,156 STREET,,0,0,0,0,0,0,0,0,SPORT UTILITY/STATION WAGON,SPORT UTILITY/STATION WAGON,,,,FATIGUED/DROWSY,UNSPECIFIED,,,
3610363,2/5/2017,15:00,QUEENS,11374,40.728535,-73.86076,"(40.728535, -73.86076)",64 ROAD,SAUNDERS STREET,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,PASSENGER VEHICLE,,,,TURNING IMPROPERLY,UNSPECIFIED,,,
3279959,8/17/2015,13:35,BROOKLYN,11237,40.6929769,-73.9081028,"(40.6929769, -73.9081028)",HALSEY STREET,KNICKERBOCKER AVENUE,,0,0,0,0,0,0,0,0,SPORT UTILITY/STATION WAGON,LARGE COM VEH(6 OR MORE TIRES),,,,UNSPECIFIED,UNSPECIFIED,,,
3611256,2/6/2017,19:18,,,,,,,,,1,0,0,0,0,0,1,0,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,,UNSAFE SPEED,UNSPECIFIED,UNSPECIFIED,,
3559174,11/11/2016,11:11,MANHATTAN,10033,40.8461057,-73.9360798,"(40.8461057, -73.9360798)",WEST 176 STREET,SAINT NICHOLAS AVENUE,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,,,,,DRIVER INATTENTION/DISTRACTION,OVERSIZED VEHICLE,,,
3554478,11/5/2016,11:11,QUEENS,11420,40.6755613,-73.8146673,"(40.6755613, -73.8146673)",,,123-11    ROCKAWAY BOULEVARD,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,SPORT UTILITY/STATION WAGON,,,,DRIVER INEXPERIENCE,UNSPECIFIED,,,
3384312,2/4/2016,21:25,QUEENS,11354,40.7615472,-73.8311197,"(40.7615472, -73.8311197)",37 AVENUE,MAIN STREET,,0,0,0,0,0,0,0,0,UNKNOWN,PASSENGER VEHICLE,,,,UNSPECIFIED,,,,
3345258,12/1/2015,12:40,BRONX,10453,40.8486394,-73.9116794,"(40.8486394, -73.9116794)",JEROME AVENUE,EAST 176 STREET,,1,0,1,0,0,0,0,0,UNKNOWN,,,,,AGGRESSIVE DRIVING/ROAD RAGE,,,,
3207252,4/21/2015,16:30,QUEENS,11432,40.7063611,-73.7925261,"(40.7063611, -73.7925261)",168 STREET,JAMAICA AVENUE,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,BUS,,,,PRESCRIPTION MEDICATION,UNSPECIFIED,,,
3429840,4/18/2016,8:00,STATEN ISLAND,10310,40.643152,-74.1124111,"(40.643152, -74.1124111)",RICHMOND TERRACE,PELTON PLACE,,1,0,0,0,1,0,0,0,PASSENGER VEHICLE,BICYCLE,,,,UNSPECIFIED,UNSPECIFIED,,,
3225259,5/20/2015,16:00,,,,,,,,PL OF 2505 RICHMOND AVENUE,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,PASSENGER VEHICLE,,,,BACKING UNSAFELY,BACKING UNSAFELY,,,
3621315,2/23/2017,13:15,BROOKLYN,11230,40.61463,-73.96325,"(40.61463, -73.96325)",,,1741      CONEY ISLAND AVENUE,1,0,1,0,0,0,0,0,PASSENGER VEHICLE,,,,,BACKING UNSAFELY,,,,
3494235,8/2/2016,8:08,BROOKLYN,11238,,,,,,284       LAFAYETTE AVENUE,2,0,0,0,0,0,4,0,PASSENGER VEHICLE,MOTORCYCLE,,,,UNSPECIFIED,UNSPECIFIED,,,
3213261,5/2/2015,4:50,QUEENS,11368,40.752541,-73.8526035,"(40.752541, -73.8526035)",ROOSEVELT AVENUE,114 STREET,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,PASSENGER VEHICLE,,,,DRIVER INATTENTION/DISTRACTION,UNSPECIFIED,,,
3185654,3/13/2015,13:40,QUEENS,11435,40.7005823,-73.8077418,"(40.7005823, -73.8077418)",SUTPHIN BOULEVARD,ARCHER AVENUE,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,SPORT UTILITY/STATION WAGON,,,,DRIVER INATTENTION/DISTRACTION,UNSPECIFIED,,,
3355275,12/18/2015,8:50,MANHATTAN,10011,40.7432122,-74.0086142,"(40.7432122, -74.0086142)",11 AVENUE,WEST 15 STREET,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,PASSENGER VEHICLE,,,,TURNING IMPROPERLY,UNSPECIFIED,,,
3324099,10/27/2015,22:40,BROOKLYN,11222,40.7339885,-73.9522587,"(40.7339885, -73.9522587)",MC GUINNESS BOULEVARD,GREEN STREET,,0,0,0,0,0,0,0,0,TAXI,PASSENGER VEHICLE,,,,OUTSIDE CAR DISTRACTION,FATIGUED/DROWSY,,,
3437969,5/9/2016,13:14,BRONX,10475,40.8828516,-73.8302294,"(40.8828516, -73.8302294)",,,3446 STEENWICK AVENUE,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,PASSENGER VEHICLE,OTHER,,,UNSPECIFIED,UNSPECIFIED,UNSPECIFIED,,
3312518,10/9/2015,11:29,BROOKLYN,11225,40.6631828,-73.9624487,"(40.6631828, -73.9624487)",FLATBUSH AVENUE,OCEAN AVENUE,,0,0,0,0,0,0,0,0,SPORT UTILITY/STATION WAGON,PASSENGER VEHICLE,,,,DRIVER INATTENTION/DISTRACTION,DRIVER INATTENTION/DISTRACTION,,,
3617413,2/17/2017,17:30,BROOKLYN,11201,40.69365,-73.98333,"(40.69365, -73.98333)",MYRTLE AVENUE,FLATBUSH AVENUE EXTENSION,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,SPORT UTILITY/STATION WAGON,,,,UNSPECIFIED,UNSPECIFIED,,,
3406920,3/29/2016,0:00,MANHATTAN,10003,40.7369617,-73.9845089,"(40.7369617, -73.9845089)",3 AVENUE,EAST 20 STREET,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,PASSENGER VEHICLE,,,,UNSPECIFIED,UNSPECIFIED,,,
3422308,3/30/2016,9:18,QUEENS,11419,40.6941977,-73.8159642,"(40.6941977, -73.8159642)",132 STREET,97 AVENUE,,1,0,0,0,0,0,1,0,PASSENGER VEHICLE,PASSENGER VEHICLE,,,,FAILURE TO YIELD RIGHT-OF-WAY,FAILURE TO YIELD RIGHT-OF-WAY,,,
3186442,3/13/2015,9:08,,,,,,WEST 132 STREET,OLD BROADWAY,,0,0,0,0,0,0,0,0,SPORT UTILITY/STATION WAGON,PASSENGER VEHICLE,,,,PRESCRIPTION MEDICATION,UNSPECIFIED,,,
3473883,6/26/2016,18:40,BROOKLYN,11233,40.6816356,-73.9317919,"(40.6816356, -73.9317919)",DECATUR STREET,STUYVESANT AVENUE,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,PASSENGER VEHICLE,,,,UNSPECIFIED,UNSPECIFIED,,,
3357513,12/20/2015,17:15,BROOKLYN,11215,40.6600184,-73.9912163,"(40.6600184, -73.9912163)",21 STREET,6 AVENUE,,1,0,0,0,1,0,0,0,VAN,BICYCLE,,,,FAILURE TO YIELD RIGHT-OF-WAY,UNSPECIFIED,,,
3306654,10/1/2015,14:45,MANHATTAN,10033,40.8522138,-73.9332255,"(40.8522138, -73.9332255)",WEST 185 STREET,WADSWORTH AVENUE,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,SPORT UTILITY/STATION WAGON,,,,UNSPECIFIED,UNSPECIFIED,,,
3591387,1/3/2017,10:00,QUEENS,11101,40.7565715,-73.9339567,"(40.7565715, -73.9339567)",37 AVENUE,27 STREET,,0,0,0,0,0,0,0,0,SPORT UTILITY/STATION WAGON,SPORT UTILITY/STATION WAGON,,,,FAILURE TO YIELD RIGHT-OF-WAY,UNSPECIFIED,,,
3437493,5/10/2016,11:00,MANHATTAN,10024,40.7832418,-73.9745391,"(40.7832418, -73.9745391)",WEST 81 STREET,COLUMBUS AVENUE,,0,0,0,0,0,0,0,0,VAN,,,,,UNSPECIFIED,UNSPECIFIED,,,
3490745,7/29/2016,12:07,,,,,,VANWYCK EXPRESSWAY,HILLSIDE AVENUE,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,PASSENGER VEHICLE,,,,UNSPECIFIED,UNSPECIFIED,,,
3499567,8/13/2016,22:08,BROOKLYN,11212,,,,,,899       STONE AVENUE,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,PASSENGER VEHICLE,,,,UNSPECIFIED,UNSPECIFIED,,,
3270006,8/2/2015,13:00,STATEN ISLAND,10312,40.5453972,-74.1657433,"(40.5453972, -74.1657433)",RICHMOND AVENUE,WILSON AVENUE,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,PASSENGER VEHICLE,,,,UNSPECIFIED,UNSPECIFIED,,,
3162990,2/3/2015,8:30,BROOKLYN,11204,40.62051,-73.9924679,"(40.62051, -73.9924679)",65 STREET,17 AVENUE,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY/STATION WAGON,,,UNSPECIFIED,UNSPECIFIED,UNSPECIFIED,,
3206658,4/20/2015,7:20,QUEENS,11413,40.6763997,-73.7413174,"(40.6763997, -73.7413174)",MERRICK BOULEVARD,229 STREET,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,PASSENGER VEHICLE,,,,UNSPECIFIED,UNSPECIFIED,,,
3618187,2/16/2017,19:00,MANHATTAN,10007,40.716454,-74.01306,"(40.716454, -74.01306)",WARREN STREET,WEST STREET,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,PASSENGER VEHICLE,,,,DRIVER INATTENTION/DISTRACTION,UNSPECIFIED,,,
3216825,5/8/2015,18:10,,,,,,UNION STREET,GRAND ARMY PLAZA,,0,0,0,0,0,0,0,0,SPORT UTILITY/STATION WAGON,SPORT UTILITY/STATION WAGON,,,,UNSPECIFIED,UNSPECIFIED,,,
3317630,10/17/2015,20:19,BROOKLYN,11217,40.6835142,-73.9759509,"(40.6835142, -73.9759509)",ATLANTIC AVENUE,FORT GREENE PLACE,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,OTHER,,,,UNSPECIFIED,UNSPECIFIED,,,
3546967,10/21/2016,10:10,BROOKLYN,11226,40.6377676,-73.9586726,"(40.6377676, -73.9586726)",OCEAN AVENUE,NEWKIRK AVENUE,,1,0,1,0,0,0,0,0,SPORT UTILITY/STATION WAGON,,,,,FAILURE TO YIELD RIGHT-OF-WAY,,,,
3149972,1/9/2015,7:30,,,,,,BRUCKNER BOULEVARD,BRONX RIVER AVENUE,,3,0,0,0,0,0,3,0,PASSENGER VEHICLE,SMALL COM VEH(4 TIRES),,,,TRAFFIC CONTROL DISREGARDED,UNSPECIFIED,,,
3529301,9/29/2016,7:09,QUEENS,11375,,,,69 AVENUE,YELLOWSTONE BOULEVARD,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,,,,,UNSPECIFIED,,,,
3548693,10/26/2016,13:10,,,,,,725 70 STREET,8 AVENUE,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,SPORT UTILITY/STATION WAGON,,,,UNSPECIFIED,UNSPECIFIED,UNSPECIFIED,UNSPECIFIED,
3246100,6/24/2015,20:10,QUEENS,11372,40.748635,-73.8950117,"(40.748635, -73.8950117)",,,70-35 37 AVE,0,0,0,0,0,0,0,0,SPORT UTILITY/STATION WAGON,UNKNOWN,,,,DRIVER INATTENTION/DISTRACTION,UNSPECIFIED,,,
3389650,2/16/2016,16:20,BROOKLYN,11222,40.729879,-73.9575944,"(40.729879, -73.9575944)",FRANKLIN STREET,GREENPOINT AVENUE,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,PASSENGER VEHICLE,,,,DRIVER INATTENTION/DISTRACTION,UNSPECIFIED,,,
3555857,11/7/2016,19:00,,,40.667313,-73.73926,"(40.667313, -73.73926)",,,,0,0,0,0,0,0,0,0,SPORT UTILITY/STATION WAGON,PASSENGER VEHICLE,,,,FOLLOWING TOO CLOSELY,FOLLOWING TOO CLOSELY,UNSPECIFIED,,
3255436,7/10/2015,11:27,,,40.8644551,-73.8348136,"(40.8644551, -73.8348136)",EAST GUNHILL ROAD,GUNTHER AVENUE,,0,0,0,0,0,0,0,0,PICK-UP TRUCK,PASSENGER VEHICLE,,,,UNSPECIFIED,UNSPECIFIED,,,
3315438,10/14/2015,12:29,QUEENS,11106,40.7581273,-73.9285011,"(40.7581273, -73.9285011)",31 STREET,35 AVENUE,,1,0,0,0,0,0,1,0,PASSENGER VEHICLE,SMALL COM VEH(4 TIRES),,,,UNSPECIFIED,UNSPECIFIED,,,
3473175,7/3/2016,3:00,QUEENS,11416,40.6874165,-73.8406068,"(40.6874165, -73.8406068)",,,97-19 103 STREET,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,UNSPECIFIED,UNSPECIFIED,UNSPECIFIED,UNSPECIFIED,
3327613,11/2/2015,6:31,,,40.665737,-73.7555721,"(40.665737, -73.7555721)",,,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,SPORT UTILITY/STATION WAGON,,,,UNSPECIFIED,UNSPECIFIED,,,
3197003,4/3/2015,20:31,BROOKLYN,11235,40.5839003,-73.9387393,"(40.5839003, -73.9387393)",EMMONS AVENUE,NOSTRAND AVENUE,,0,0,0,0,0,0,0,0,SPORT UTILITY/STATION WAGON,SPORT UTILITY/STATION WAGON,,,,DRIVER INATTENTION/DISTRACTION,UNSPECIFIED,,,
3406343,3/26/2016,19:40,MANHATTAN,10003,40.7301223,-73.989468,"(40.7301223, -73.989468)",3 AVENUE,EAST 9 STREET,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,PASSENGER VEHICLE,,,,DRIVER INATTENTION/DISTRACTION,DRIVER INATTENTION/DISTRACTION,,,
3532507,8/8/2016,19:08,,,,,,49 STREET,,,1,0,1,0,0,0,0,0,BICYCLE,,,,,PEDESTRIAN/BICYCLIST/OTHER PEDESTRIAN ERROR/CONFUSION,,,,
3555914,11/6/2016,20:11,,,,,,GARDNER AVENUE,,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,,,,,DRIVER INATTENTION/DISTRACTION,UNSPECIFIED,,,
3388820,2/14/2016,14:00,MANHATTAN,10023,40.777095,-73.9821021,"(40.777095, -73.9821021)",BROADWAY,WEST 70 STREET,,0,0,0,0,0,0,0,0,TAXI,PASSENGER VEHICLE,,,,PHYSICAL DISABILITY,UNSPECIFIED,,,
3497732,8/9/2016,17:08,,,40.7629417,-73.8606614,"(40.7629417, -73.8606614)",,,,1,0,0,0,0,0,2,0,PASSENGER VEHICLE,,,,,UNSPECIFIED,,,,
3576886,11/8/2016,22:40,QUEENS,11101,40.7417756,-73.9528919,"(40.7417756, -73.9528919)",,,10-51     51 AVENUE,0,0,0,0,0,0,0,0,SPORT UTILITY/STATION WAGON,,,,,DRIVER INATTENTION/DISTRACTION,UNSPECIFIED,,,
3595681,1/10/2017,8:00,QUEENS,11355,40.7497277,-73.8181423,"(40.7497277, -73.8181423)",,,46-45     KISSENA BOULEVARD,0,0,0,0,0,0,0,0,SPORT UTILITY/STATION WAGON,PASSENGER VEHICLE,,,,BACKING UNSAFELY,UNSPECIFIED,,,
3256710,7/12/2015,14:00,QUEENS,11415,40.7070968,-73.8349799,"(40.7070968, -73.8349799)",118 STREET,83 AVENUE,,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,UNKNOWN,,,,UNSPECIFIED,UNSPECIFIED,,,
3455443,6/4/2016,16:45,BROOKLYN,11233,40.6753522,-73.9074205,"(40.6753522, -73.9074205)",,,2351 PACIFIC STREET,0,0,0,0,0,0,0,0,PASSENGER VEHICLE,PASSENGER VEHICLE,,,,UNSPECIFIED,UNSPECIFIED,,,
3460920,6/12/2016,17:30,QUEENS,11434,40.6800609,-73.7668582,"(40.6800609, -73.7668582)",129 AVENUE,176 STREET,,4,0,0,0,0,0,4,0,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,,UNSPECIFIED,UNSPECIFIED,UNSPECIFIED,,
